Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Measurement date,
1,1,="",14.66,23.64,23.64,57.7,57.6,23.25,23.54,10/2/2023 3:05:57 PM,
2,1,="",14.66,23.64,23.64,57.6,57,23.34,23.44,10/2/2023 3:07:03 PM,
3,1,="",14.66,23.64,23.64,57.3,58.1,23.44,23.34,10/2/2023 3:08:15 PM,
4,1,="",14.66,23.64,23.64,56.8,56.3,23.25,23.54,10/2/2023 3:09:52 PM,
5,1,="",14.66,23.64,23.73,57.3,57.9,23.34,23.25,10/2/2023 3:10:54 PM,
6,1,="",14.66,23.73,23.73,57.6,56.6,23.25,23.25,10/2/2023 3:11:58 PM,
7,1,="",14.66,23.73,23.73,56.8,57.4,23.34,23.25,10/2/2023 3:13:02 PM,
8,1,="",14.66,23.73,23.73,58.1,56.6,23.34,23.25,10/2/2023 3:14:06 PM,
9,1,="",14.66,23.73,23.73,56.6,57.1,23.25,23.34,10/2/2023 3:15:08 PM,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,new alamar blue,0,1467,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
2,new alamar blue,0,1358,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
3,new alamar blue,0,1468,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
4,new alamar blue,0,1350,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
5,new alamar blue,0,1411,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
6,new alamar blue,0,1393,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
7,new alamar blue,0,1342,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
8,new alamar blue,0,1372,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
9,new alamar blue,0,1607,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),

,,PltRpt=1 Group=1 new alamar blue(1) De=1st Ex=Top Em=Top Wdw=N/A (14),,
8,K15,504127,00:00:24.456,
8,K16,503031,00:00:24.550,
8,K17,530103,00:00:24.644,
8,K18,523234,00:00:24.738,
8,K19,523588,00:00:24.832,
8,K20,523340,00:00:24.926,
8,K21,530100,00:00:25.020,
8,K22,560261,00:00:25.114,
8,K23,514238,00:00:25.207,
8,K24,494932,00:00:25.301,
8,L01,517359,00:00:27.618,
8,L02,523206,00:00:27.525,
8,L03,553159,00:00:27.431,
8,L04,513145,00:00:27.337,
8,L05,509247,00:00:27.243,
8,L06,453213,00:00:27.150,
8,L07,481190,00:00:27.055,
8,L08,506776,00:00:26.961,
8,L09,490848,00:00:26.867,
8,L10,511776,00:00:26.773,
8,L11,500558,00:00:26.679,
8,L12,495371,00:00:26.586,
8,L13,483843,00:00:26.492,
8,L14,496558,00:00:26.399,
8,L15,501577,00:00:26.305,
8,L16,482332,00:00:26.211,
8,L17,478963,00:00:26.118,
8,L18,518836,00:00:26.024,
8,L19,482822,00:00:25.931,
8,L20,499668,00:00:25.837,
8,L21,514973,00:00:25.743,
8,L22,540823,00:00:25.649,
8,L23,482815,00:00:25.555,
8,L24,511456,00:00:25.461,
8,M01,547928,00:00:27.775,
8,M02,523411,00:00:27.868,
8,M03,557203,00:00:27.963,
8,M04,535093,00:00:28.057,
8,M05,545611,00:00:28.150,
8,M06,518340,00:00:28.245,
8,M07,522659,00:00:28.339,
8,M08,507752,00:00:28.432,
8,M09,481549,00:00:28.525,
8,M10,512633,00:00:28.619,
8,M11,524282,00:00:28.713,
8,M12,518246,00:00:28.807,
8,M13,489305,00:00:28.900,
8,M14,520716,00:00:28.994,
8,M15,524737,00:00:29.088,
8,M16,524502,00:00:29.182,
8,M17,540863,00:00:29.276,
8,M18,551720,00:00:29.369,
8,M19,521916,00:00:29.463,
8,M20,547585,00:00:29.557,
8,M21,563144,00:00:29.650,
8,M22,557421,00:00:29.743,
8,M23,516756,00:00:29.837,
8,M24,511634,00:00:29.931,
8,N01,525890,00:00:32.245,
8,N02,531766,00:00:32.152,
8,N03,542659,00:00:32.058,
8,N04,555598,00:00:31.965,
8,N05,549503,00:00:31.871,
8,N06,528101,00:00:31.778,
8,N07,550864,00:00:31.684,
8,N08,542146,00:00:31.590,
8,N09,524240,00:00:31.497,
8,N10,519860,00:00:31.403,
8,N11,500002,00:00:31.309,
8,N12,527926,00:00:31.215,
8,N13,556078,00:00:31.121,
8,N14,510485,00:00:31.028,
8,N15,510942,00:00:30.934,
8,N16,511452,00:00:30.839,
8,N17,514289,00:00:30.746,
8,N18,524922,00:00:30.652,
8,N19,536071,00:00:30.558,
8,N20,515160,00:00:30.464,
8,N21,510321,00:00:30.370,
8,N22,533022,00:00:30.277,
8,N23,499849,00:00:30.182,
8,N24,477932,00:00:30.088,
8,O01,456511,00:00:32.404,
8,O02,564049,00:00:32.498,
8,O03,573914,00:00:32.592,
8,O04,572214,00:00:32.686,
8,O05,573754,00:00:32.780,
8,O06,562562,00:00:32.874,
8,O07,488503,00:00:32.968,
8,O08,550433,00:00:33.061,
8,O09,553688,00:00:33.155,
8,O10,596694,00:00:33.249,
8,O11,503030,00:00:33.343,
8,O12,545435,00:00:33.436,
8,O13,555245,00:00:33.530,
8,O14,536585,00:00:33.624,
8,O15,544546,00:00:33.718,
8,O16,586206,00:00:33.811,
8,O17,546095,00:00:33.904,
8,O18,584160,00:00:33.997,
8,O19,485130,00:00:34.091,
8,O20,536105,00:00:34.185,
8,O21,563665,00:00:34.278,
8,O22,554126,00:00:34.373,
8,O23,505653,00:00:34.466,
8,O24,530373,00:00:34.559,
8,P01,521929,00:00:36.874,
8,P02,579845,00:00:36.780,
8,P03,554718,00:00:36.686,
8,P04,604319,00:00:36.592,
8,P05,594561,00:00:36.498,
8,P06,553791,00:00:36.404,
8,P07,502543,00:00:36.310,
8,P08,571811,00:00:36.217,
8,P09,609442,00:00:36.124,
8,P10,559419,00:00:36.029,
8,P11,592984,00:00:35.936,
8,P12,579645,00:00:35.842,
8,P13,550510,00:00:35.748,
8,P14,594010,00:00:35.653,
8,P15,492279,00:00:35.560,
8,P16,523681,00:00:35.467,
8,P17,537499,00:00:35.373,
8,P18,538728,00:00:35.278,
8,P19,539627,00:00:35.184,
8,P20,516631,00:00:35.091,
8,P21,578707,00:00:34.998,
8,P22,569574,00:00:34.904,
8,P23,513071,00:00:34.810,
8,P24,465605,00:00:34.717,

,,PltRpt=1 Group=1 new alamar blue(1) De=1st Ex=Top Em=Top Wdw=N/A (14),,
Plate,Well,Signal,MeasTime,
9,A01,542239,00:00:00.000,
9,A02,517908,00:00:00.094,
9,A03,565460,00:00:00.188,
9,A04,565388,00:00:00.281,
9,A05,540195,00:00:00.375,
9,A06,548915,00:00:00.469,
9,A07,579073,00:00:00.563,
9,A08,521683,00:00:00.658,
9,A09,528117,00:00:00.751,
9,A10,546798,00:00:00.845,
9,A11,523419,00:00:00.939,
9,A12,540025,00:00:01.033,
9,A13,525454,00:00:01.126,
9,A14,526829,00:00:01.220,
9,A15,548930,00:00:01.315,
9,A16,522260,00:00:01.409,
9,A17,499822,00:00:01.503,
9,A18,523210,00:00:01.597,
9,A19,524405,00:00:01.691,
9,A20,557629,00:00:01.784,
9,A21,536271,00:00:01.877,
9,A22,521643,00:00:01.971,
9,A23,539387,00:00:02.064,
9,A24,513365,00:00:02.159,
9,B01,512388,00:00:04.472,
9,B02,492956,00:00:04.379,
9,B03,421647,00:00:04.286,
9,B04,440688,00:00:04.192,
9,B05,392557,00:00:04.098,
9,B06,412300,00:00:04.004,
9,B07,482605,00:00:03.910,
9,B08,433084,00:00:03.817,
9,B09,557858,00:00:03.723,
9,B10,511721,00:00:03.630,
9,B11,554943,00:00:03.536,
9,B12,495833,00:00:03.441,
9,B13,532314,00:00:03.348,
9,B14,501685,00:00:03.254,
9,B15,510350,00:00:03.161,
9,B16,487576,00:00:03.066,
9,B17,505566,00:00:02.972,
9,B18,508001,00:00:02.878,
9,B19,469556,00:00:02.785,
9,B20,455394,00:00:02.691,
9,B21,492007,00:00:02.598,
9,B22,451360,00:00:02.504,
9,B23,494983,00:00:02.410,
9,B24,482855,00:00:02.316,
9,C01,565943,00:00:04.633,
9,C02,482401,00:00:04.727,
9,C03,522807,00:00:04.821,
9,C04,504070,00:00:04.914,
9,C05,442964,00:00:05.007,
9,C06,479868,00:00:05.102,
9,C07,497691,00:00:05.196,
9,C08,495270,00:00:05.290,
9,C09,500954,00:00:05.384,
9,C10,460011,00:00:05.478,
9,C11,522546,00:00:05.572,
9,C12,500284,00:00:05.665,
9,C13,489715,00:00:05.760,
9,C14,545475,00:00:05.853,
9,C15,532232,00:00:05.947,
9,C16,444883,00:00:06.041,
9,C17,476464,00:00:06.135,
9,C18,415347,00:00:06.229,
9,C19,438039,00:00:06.323,
9,C20,426286,00:00:06.416,
9,C21,490111,00:00:06.510,
9,C22,539818,00:00:06.604,
9,C23,461461,00:00:06.698,
9,C24,563608,00:00:06.793,
9,D01,508600,00:00:09.109,
9,D02,476541,00:00:09.016,
9,D03,488452,00:00:08.922,
9,D04,463449,00:00:08.828,
9,D05,433113,00:00:08.734,
9,D06,441943,00:00:08.640,
9,D07,493777,00:00:08.546,
9,D08,444280,00:00:08.453,
9,D09,454495,00:00:08.358,
9,D10,497176,00:00:08.263,
9,D11,446485,00:00:08.170,
9,D12,480352,00:00:08.077,
9,D13,435508,00:00:07.984,
9,D14,486957,00:00:07.890,
9,D15,469542,00:00:07.795,
9,D16,428488,00:00:07.701,
9,D17,446881,00:00:07.607,
9,D18,425851,00:00:07.512,
9,D19,457558,00:00:07.418,
9,D20,404274,00:00:07.325,
9,D21,438042,00:00:07.231,
9,D22,460569,00:00:07.137,
9,D23,481468,00:00:07.042,
9,D24,499537,00:00:06.949,
9,E01,560991,00:00:09.269,
9,E02,519699,00:00:09.362,
9,E03,516128,00:00:09.455,
9,E04,547150,00:00:09.550,
9,E05,525973,00:00:09.644,
9,E06,460923,00:00:09.737,
9,E07,476474,00:00:09.831,
9,E08,508103,00:00:09.924,
9,E09,491882,00:00:10.018,
9,E10,442506,00:00:10.113,
9,E11,452931,00:00:10.207,
9,E12,460131,00:00:10.301,
9,E13,459470,00:00:10.396,
9,E14,504732,00:00:10.489,
9,E15,500374,00:00:10.583,
9,E16,490739,00:00:10.676,
9,E17,497776,00:00:10.770,
9,E18,472094,00:00:10.863,
9,E19,450699,00:00:10.957,
9,E20,450755,00:00:11.051,
9,E21,469205,00:00:11.145,
9,E22,482905,00:00:11.239,
9,E23,503250,00:00:11.332,
9,E24,554411,00:00:11.426,
9,F01,527558,00:00:13.742,
9,F02,467111,00:00:13.649,
9,F03,484327,00:00:13.555,
9,F04,456100,00:00:13.461,
9,F05,480324,00:00:13.366,
9,F06,433976,00:00:13.273,
9,F07,485838,00:00:13.179,
9,F08,446240,00:00:13.086,
9,F09,472332,00:00:12.992,
9,F10,494088,00:00:12.898,
9,F11,468619,00:00:12.804,
9,F12,444959,00:00:12.710,
9,F13,425917,00:00:12.616,
9,F14,480634,00:00:12.522,
9,F15,467301,00:00:12.429,
9,F16,442630,00:00:12.335,
9,F17,439433,00:00:12.241,
9,F18,447262,00:00:12.148,
9,F19,394686,00:00:12.054,
9,F20,454648,00:00:11.959,
9,F21,441098,00:00:11.866,
9,F22,422492,00:00:11.771,
9,F23,480563,00:00:11.677,
9,F24,482702,00:00:11.584,
9,G01,542709,00:00:13.902,
9,G02,546861,00:00:13.996,
9,G03,527295,00:00:14.090,
9,G04,499934,00:00:14.183,
9,G05,501894,00:00:14.277,
9,G06,488357,00:00:14.371,
9,G07,485014,00:00:14.465,
9,G08,461384,00:00:14.559,
9,G09,476715,00:00:14.653,
9,G10,499938,00:00:14.748,
9,G11,471075,00:00:14.841,
9,G12,452075,00:00:14.935,
9,G13,461237,00:00:15.029,
9,G14,459004,00:00:15.123,
9,G15,490218,00:00:15.216,
9,G16,511204,00:00:15.311,
9,G17,505396,00:00:15.404,
9,G18,486144,00:00:15.499,
9,G19,437152,00:00:15.593,
9,G20,435298,00:00:15.687,
9,G21,511613,00:00:15.782,
9,G22,424238,00:00:15.876,
9,G23,496239,00:00:15.971,
9,G24,516242,00:00:16.066,
9,H01,492777,00:00:18.383,
9,H02,465007,00:00:18.289,
9,H03,451140,00:00:18.194,
9,H04,474611,00:00:18.101,
9,H05,440112,00:00:18.007,
9,H06,487646,00:00:17.913,
9,H07,419453,00:00:17.819,
9,H08,479386,00:00:17.725,
9,H09,427485,00:00:17.631,
9,H10,453085,00:00:17.538,
9,H11,450254,00:00:17.444,
9,H12,456506,00:00:17.349,
9,H13,461663,00:00:17.255,
9,H14,453049,00:00:17.162,
9,H15,479983,00:00:17.068,
9,H16,437916,00:00:16.975,
9,H17,441976,00:00:16.881,
9,H18,440031,00:00:16.786,
9,H19,430309,00:00:16.693,
9,H20,432991,00:00:16.598,
9,H21,434860,00:00:16.504,
9,H22,422346,00:00:16.411,
9,H23,515514,00:00:16.317,
9,H24,513134,00:00:16.223,
9,I01,570918,00:00:18.539,
9,I02,555870,00:00:18.633,
9,I03,510722,00:00:18.727,
9,I04,529937,00:00:18.820,
9,I05,534371,00:00:18.915,
9,I06,483973,00:00:19.008,
9,I07,483625,00:00:19.103,
9,I08,479934,00:00:19.198,
9,I09,469449,00:00:19.292,
9,I10,481476,00:00:19.385,
9,I11,497571,00:00:19.480,
9,I12,456167,00:00:19.573,
9,I13,486094,00:00:19.667,
9,I14,488986,00:00:19.761,
9,I15,475516,00:00:19.855,
9,I16,468515,00:00:19.949,
9,I17,471760,00:00:20.043,
9,I18,480743,00:00:20.136,
9,I19,476140,00:00:20.230,
9,I20,493381,00:00:20.324,
9,I21,480036,00:00:20.418,
9,I22,525096,00:00:20.512,
9,I23,545404,00:00:20.606,
9,I24,520850,00:00:20.700,
9,J01,517455,00:00:23.015,
9,J02,398371,00:00:22.920,
9,J03,476932,00:00:22.827,
9,J04,521696,00:00:22.734,
9,J05,445403,00:00:22.640,
9,J06,443142,00:00:22.546,
9,J07,464397,00:00:22.452,
9,J08,452443,00:00:22.359,
9,J09,450151,00:00:22.266,
9,J10,457719,00:00:22.172,
9,J11,462166,00:00:22.079,
9,J12,416136,00:00:21.985,
9,J13,408278,00:00:21.891,
9,J14,454505,00:00:21.797,
9,J15,452127,00:00:21.703,
9,J16,441084,00:00:21.608,
9,J17,455116,00:00:21.515,
9,J18,450487,00:00:21.422,
9,J19,416997,00:00:21.328,
9,J20,479433,00:00:21.234,
9,J21,470051,00:00:21.140,
9,J22,479631,00:00:21.046,
9,J23,529252,00:00:20.951,
9,J24,547947,00:00:20.858,
9,K01,522778,00:00:23.172,
9,K02,561912,00:00:23.265,
9,K03,510060,00:00:23.358,
9,K04,500754,00:00:23.453,
9,K05,509518,00:00:23.546,
9,K06,482318,00:00:23.641,
9,K07,492526,00:00:23.735,
9,K08,496894,00:00:23.829,
9,K09,502975,00:00:23.923,
9,K10,503223,00:00:24.017,
9,K11,476923,00:00:24.111,
9,K12,462884,00:00:24.204,
9,K13,448181,00:00:24.298,
9,K14,491320,00:00:24.391,
9,K15,482276,00:00:24.485,
9,K16,467870,00:00:24.579,
9,K17,479746,00:00:24.673,
9,K18,483690,00:00:24.767,
9,K19,469916,00:00:24.861,
9,K20,513149,00:00:24.954,
9,K21,534802,00:00:25.048,
9,K22,549511,00:00:25.142,
9,K23,562217,00:00:25.236,
9,K24,527368,00:00:25.330,
9,L01,546895,00:00:27.648,
9,L02,468280,00:00:27.555,
9,L03,466129,00:00:27.461,
9,L04,478385,00:00:27.367,
9,L05,453094,00:00:27.273,
9,L06,460563,00:00:27.180,
9,L07,480085,00:00:27.086,
9,L08,457465,00:00:26.991,
9,L09,421404,00:00:26.897,
9,L10,504856,00:00:26.803,
9,L11,510371,00:00:26.709,
9,L12,436762,00:00:26.616,
9,L13,440053,00:00:26.522,
9,L14,449148,00:00:26.429,
9,L15,443818,00:00:26.335,
9,L16,451702,00:00:26.241,
9,L17,442108,00:00:26.148,
9,L18,489990,00:00:26.053,
9,L19,409255,00:00:25.960,
9,L20,421375,00:00:25.866,
9,L21,478799,00:00:25.771,
9,L22,461314,00:00:25.677,
9,L23,533409,00:00:25.583,
9,L24,535307,00:00:25.489,
9,M01,541301,00:00:27.806,
9,M02,567955,00:00:27.899,
9,M03,569036,00:00:27.994,
9,M04,534474,00:00:28.088,
9,M05,570829,00:00:28.182,
9,M06,519375,00:00:28.277,
9,M07,546491,00:00:28.371,
9,M08,495021,00:00:28.465,
9,M09,541757,00:00:28.558,
9,M10,477577,00:00:28.651,
9,M11,494920,00:00:28.746,
9,M12,462822,00:00:28.840,
9,M13,465964,00:00:28.934,
9,M14,523216,00:00:29.028,
9,M15,538168,00:00:29.121,
9,M16,493350,00:00:29.216,
9,M17,509217,00:00:29.310,
9,M18,522354,00:00:29.404,
9,M19,476101,00:00:29.498,
9,M20,559606,00:00:29.592,
9,M21,533481,00:00:29.685,
9,M22,513349,00:00:29.778,
9,M23,524691,00:00:29.872,
9,M24,523169,00:00:29.966,
9,N01,550901,00:00:32.282,
9,N02,566761,00:00:32.189,
9,N03,542372,00:00:32.096,
9,N04,535058,00:00:32.002,
9,N05,514099,00:00:31.908,
9,N06,514888,00:00:31.815,
9,N07,527206,00:00:31.721,
9,N08,513714,00:00:31.627,
9,N09,533927,00:00:31.534,
9,N10,489939,00:00:31.440,
9,N11,509042,00:00:31.346,
9,N12,480416,00:00:31.252,
9,N13,484366,00:00:31.157,
9,N14,473720,00:00:31.064,
9,N15,479853,00:00:30.970,
9,N16,456856,00:00:30.875,
9,N17,487602,00:00:30.781,
9,N18,465786,00:00:30.687,
9,N19,471773,00:00:30.594,
9,N20,455834,00:00:30.499,
9,N21,468519,00:00:30.406,
9,N22,533564,00:00:30.312,
9,N23,545014,00:00:30.217,
9,N24,533801,00:00:30.123,
9,O01,540151,00:00:32.442,
9,O02,522201,00:00:32.535,
9,O03,558457,00:00:32.629,
9,O04,526337,00:00:32.724,
9,O05,505306,00:00:32.817,
9,O06,525453,00:00:32.911,
9,O07,561684,00:00:33.006,
9,O08,543856,00:00:33.099,
9,O09,500762,00:00:33.194,
9,O10,578270,00:00:33.287,
9,O11,489287,00:00:33.382,
9,O12,527722,00:00:33.475,
9,O13,484026,00:00:33.569,
9,O14,496251,00:00:33.663,
9,O15,547109,00:00:33.756,
9,O16,502518,00:00:33.850,
9,O17,514096,00:00:33.943,
9,O18,543513,00:00:34.036,
9,O19,505243,00:00:34.130,
9,O20,529863,00:00:34.225,
9,O21,539588,00:00:34.318,
9,O22,520112,00:00:34.413,
9,O23,552728,00:00:34.506,
9,O24,523591,00:00:34.600,
9,P01,470312,00:00:36.917,
9,P02,521375,00:00:36.823,
9,P03,469470,00:00:36.729,
9,P04,535488,00:00:36.636,
9,P05,531757,00:00:36.542,
9,P06,398634,00:00:36.448,
9,P07,524562,00:00:36.354,
9,P08,550807,00:00:36.260,
9,P09,537841,00:00:36.167,
9,P10,564936,00:00:36.072,
9,P11,501356,00:00:35.978,
9,P12,436856,00:00:35.884,
9,P13,504349,00:00:35.790,
9,P14,500730,00:00:35.696,
9,P15,526234,00:00:35.602,
9,P16,514997,00:00:35.509,
9,P17,529399,00:00:35.415,
9,P18,491497,00:00:35.320,
9,P19,521476,00:00:35.225,
9,P20,498650,00:00:35.132,
9,P21,500669,00:00:35.038,
9,P22,501782,00:00:34.945,
9,P23,495045,00:00:34.851,
9,P24,473074,00:00:34.757,


Basic assay information 
Assay ID: ,,,,26033
Assay Started: ,,,,10/2/2023 3:05:15 PM
Assay Finished: ,,,,10/2/2023 3:15:39 PM
Assay Exported: ,,,,10/2/2023 3:18:43 PM
Protocol ID: ,,,,100177
Protocol Name: ,,,,TRF-384 Alamar blue+BS+nbw
Serial#: ,,,,="1020141"



Protocol information
Protocol:
Protocol name,,,,TRF-384 Alamar blue+BS+nbw
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Is label meas. height used,,,,Yes
Height of measurement,,,,Defined in label
Is gripper height used,,,,No
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,Golemis_FS_screen_07132023
Number of rows,,,,16
Number of columns,,,,24
Number of the wells in the plate,,,,384
Height of the plate,,,,14 mm

Coordinates of corners:
Golemis_FS_screen_07132023
12 mm x--------------------------------------------------------- x 115 mm
9 mm                                                               9 mm

12 mm x--------------------------------------------------------- x 115 mm
76 mm                                                              76 mm

Platemap:
Plate,,,,1
Group,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
I,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
J,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
K,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
L,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
M,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
N,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
O,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
P,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,Plate2
Include basic assay information,,,,Yes
Place assay information at,,,,End of file
Include basic plate information,,,,Yes
Place plate information at,,,,End of plate
Include protocol information,,,,Yes
Protocol info level,,,,Large
Include error and warning information,,,,Yes
Include background information,,,,Yes
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv

Operations:
Plate 1
  Group 1
    Measurement
      Label,,,,new alamar blue(1)

Labels:
new alamar blue,,,,4000013
Top mirror,,,,General
Bottom mirror,,,,N/A
Exc. filter,,,,Photometric 530
Using of excitation filter,,,,Top
2nd exc. filter,,,,N/A
Using of 2nd excitation filter,,,,Top
Ems. filter,,,,Photometric 590
2nd ems. filter,,,,N/A
Measurement height,,,,6.5 mm
Number of flashes,,,,1
Number of flashes integrated,,,,1
PMT gain,,,,1
Excitation light,,,,0%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,256388
Last edited,,,,10/13/2006 11:04:00 AM
Last edited by,,,,EnVision
Factory preset,,,,No

Filters:
Photometric 530,,,,310
Filter type,,,,Excitation
Description,,,,P530 CWL=530nm BW=8nm Tmin=55%
Used with,,,,Absorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,5/24/2023 12:39:03 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Photometric 590,,,,314
Filter type,,,,Excitation
Description,,,,P590 CWL=590nm BW=8nm Tmin=40%
Used with,,,,Absorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved FluorescenceAbsorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,5/24/2023 12:39:03 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Mirror modules:
General,,,,401
Used by,,,,Top
Dual,,,,No
Bias,,,,No
Description,,,,BS50
Used with,,,,Luminescence DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,5/24/2023 12:39:03 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,1020141
Nickname,,,,EnVision




Assay notifications:
INFO: Assay aborted at plate 9  plate repeat 1 and well P01. There may be missing results

Notifications for plate 1  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 2  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 3  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 4  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 5  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 6  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 7  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 8  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.

Notifications for plate 9  repeat 1:
WARNING: Plate height defined in the plate editor does not match the actual plate height. Measured height is 14.66 mm. Plate editor height is 14.00 mm. The results may be affected.



Exported with EnVision Workstation version 1.14.3049.1534
